Data from ad5_Relative__0__20.txt Node

Date: Mon Jun 23 14:36:57 CEST 2025
User: adelavalleep
Spectrometer: JAZA0862
Trigger mode: 0
Integration Time (sec): 1.500000E-1
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
771.813	5.57
772.129	5.85
772.445	6.38
772.761	6.63
773.077	6.26
773.393	6.75
773.709	6.55
774.025	7.04
774.34	6.42
774.656	6.39
774.972	7.06
775.288	7.43
775.603	7.03
775.919	7.14
776.234	7.4
776.55	7.41
776.865	8.08
777.181	9.03
777.496	9.42
777.811	9.16
778.126	9.48
778.442	9.55
778.757	10.74
779.072	10.42
779.387	11.03
779.702	10.77
780.017	11.74
780.332	12.26
780.647	11.23
780.962	11.55
781.276	11.08
781.591	10.63
781.906	10.95
782.221	11.78
782.535	12.52
782.85	12.39
783.164	11.81
783.479	11.15
783.793	12.13
784.108	11.9
784.422	12.28
784.736	12.47
785.05	11.82
785.365	12.03
785.679	12.17
785.993	13.28
786.307	12.39
786.621	12.92
786.935	13.34
787.249	13.89
787.563	14.73
787.877	15.17
788.191	14.14
788.504	15.06
788.818	14.17
789.132	15.61
789.445	14.47
789.759	14.57
790.072	14.26
790.386	15.3
790.699	14.66
791.013	15.4
791.326	17.48
791.639	18.09
791.953	17.72
792.266	16.45
792.579	17.07
792.892	19.92
793.205	17.98
793.518	17.66
793.831	17.64
794.144	16.74
794.457	18.35
794.77	18.69
795.083	20.4
795.395	20.33
795.708	19.06
796.021	17.86
796.333	18.69
796.646	20.06
796.958	20.18
797.271	20.61
797.583	19.06
797.896	17.53
798.208	18.43
798.52	21.21
798.833	21.03
799.145	19.87
799.457	19.59
799.769	18.24
800.081	18.68
800.393	20.73
800.705	22.87
801.017	22.11
801.329	19.85
801.641	19.85
801.952	19.63
802.264	21.82
802.576	21.87
802.888	22.67
803.199	22.43
803.511	21.27
803.822	20.68
804.134	22.46
804.445	23.72
804.757	24.15
805.068	22.48
805.379	21.33
805.69	22.28
806.002	24.13
806.313	23.93
806.624	23.24
806.935	21.41
807.246	20.95
807.557	20.95
807.868	22.49
808.179	23.25
808.489	22.83
808.8	24.06
809.111	23.19
809.422	22.81
809.732	23.65
810.043	26.26
810.353	24.77
810.664	21.96
810.974	21.32
811.285	20.8
811.595	22.3
811.905	22.71
812.216	22.7
812.526	23.07
812.836	22.95
813.146	20.6
813.456	21.31
813.766	21.86
814.076	22.97
814.386	23.86
814.696	22.15
815.006	22.29
815.316	22.82
815.626	23.2
815.935	23.45
816.245	24.53
816.554	21.71
816.864	20.14
817.174	19.59
817.483	19.97
817.793	23.5
818.102	23.29
818.411	22.8
818.721	22.82
819.03	21.94
819.339	23.21
819.648	24.46
819.957	24.3
820.266	21.3
820.575	20.89
820.884	19.16
821.193	20.13
821.502	18.99
821.811	21.67
822.12	21.11
822.428	21.72
822.737	19.92
823.046	21.14
823.354	21.25
823.663	22.95
823.971	22.37
824.28	22.45
824.588	21.03
824.897	20.08
825.205	20.36
825.513	20.71
825.821	24.25
826.13	24.17
826.438	22.16
826.746	20.52
827.054	21.11
827.362	21.7
827.67	21.09
827.978	20.96
828.285	21.99
828.593	22.43
828.901	20.23
829.209	17.51
829.516	19.04
829.824	21.22
830.132	22.25
830.439	21.19
830.747	21.05
831.054	19.49
831.361	20.79
831.669	23.05
831.976	21.11
832.283	21.43
832.59	19.06
832.898	20.38
833.205	20.05
833.512	21.42
833.819	20.49
834.126	21.88
834.433	22.62
834.739	19.45
835.046	20.08
835.353	20.69
835.66	17.71
835.966	20.87
836.273	21.31
836.58	19.21
836.886	19.86
837.193	19.55
837.499	19.14
837.806	20.23
838.112	21.54
838.418	19.54
838.724	20.19
839.031	19.18
839.337	19.11
839.643	19.01
839.949	20.87
840.255	22.68
840.561	21.78
840.867	17.84
841.173	16.71
841.479	17.64
841.784	18.08
842.09	18.83
842.396	20.27
842.701	20.68
843.007	17.95
843.313	16.06
843.618	16.64
843.923	17.46
844.229	18.74
844.534	18.41
844.84	20.73
845.145	19.07
845.45	20.97
845.755	21.97
846.06	16.6
846.365	21.16
846.67	18.29
846.975	18.53
847.28	20.41
847.585	18.04
847.89	20.17
848.195	18.26
848.5	15.06
848.804	18.18
849.109	20.86
849.413	20.66
849.718	20.74
850.023	17.91
850.327	19.95
850.631	19.61
850.936	19.13
851.24	22.94
851.544	18.08
851.849	21.1
852.153	17.9
852.457	21.05
852.761	20.27
853.065	19.31
853.369	18.48
853.673	18.09
853.977	18.17
854.281	15.53
854.584	20.58
854.888	18.03
855.192	20.39
855.495	19.1
855.799	19.55
856.103	14.91
856.406	17.04
856.71	16.01
857.013	16.92
857.316	17.53
857.62	17.01
857.923	19.62
858.226	19.4
858.529	20.35
858.832	21.04
859.135	20.82
859.439	19.18
859.741	18.62
860.044	18.29
860.347	18.59
860.65	19.89
860.953	24.76
861.256	19.41
861.558	19.29
861.861	23.75
862.164	21.86
862.466	18.17
862.769	22.1
863.071	22.15
863.374	21.1
863.676	17.92
863.978	18.12
864.28	22.86
864.583	19.3
864.885	18.5
865.187	17.21
865.489	21.33
865.791	17.68
866.093	24.04
866.395	21.39
866.697	14.69
866.999	14.72
867.3	21.63
867.602	13.69
867.904	15.04
868.205	21.72
868.507	21.77
868.809	20.41
869.11	15.62
869.412	19.29
869.713	22.35
870.014	22.06
870.316	18.02
870.617	23.15
870.918	25.76
871.219	22.36
871.52	26.24
871.821	33.17
872.122	27.52
872.423	26.62
872.724	24.88
873.025	21.87
873.326	21.87
873.627	21.7
873.927	22.88
874.228	26.34
874.529	22.04
874.829	28.09
875.13	20.7
875.43	24.91
875.731	31.03
876.031	21.49
876.331	15.56
876.632	28.82
876.932	19.11
877.232	28.8
877.532	27.01
877.832	26.02
878.132	16.65
878.432	19.25
878.732	22.09
879.032	27.42
879.332	17.14
879.632	27.39
879.932	21.85
880.231	10.18
880.531	24.73
880.831	23.92
881.13	21.4
881.43	24
881.729	28.52
882.029	20.94
882.328	24.36
882.627	31.06
882.927	24.1
883.226	23.49
883.525	22.47
883.824	27.67
884.123	25.39
884.422	28.4
884.721	15.23
885.02	16.09
885.319	25.48
885.618	8.76
885.917	33.11
886.215	28.22
886.514	27.54
886.813	29.85
887.111	26.29
887.41	22.9
887.708	15.95
888.007	12.7
888.305	17.13
888.604	28.97
888.902	32.51
889.2	28.08
